# rho	    A	        veq	       Qeq	  
900000.0	  0.0480	 0.00	       0.0 
906250.0	  0.0480	 0.00	       0.0 
912500.0	  0.0480	 0.00	       0.0 
918750.0	  0.0480	 0.00	       0.0 
925000.0	  0.0480	 0.00	       0.0 
931250.0	  0.0480	 0.00	       0.0 
937500.0	  0.0480	 0.00	       0.0 
943750.0	  0.0480	 0.00	       0.0 
950000.0	  0.0480	 0.00	       0.0 
956250.0	  0.0480	 0.00	       0.0 
962500.0	  0.0480	 0.00	       0.0 
968750.0	  0.0480	 0.00	       0.0 
975000.0	  0.0480	 0.00	       0.0 
981250.0	  0.0480	 0.00	       0.0 
987500.0	  0.0480	 0.00	       0.0 
993750.0	  0.0480	 0.00	       0.0 
1000000.0	  0.0480	 0.00	       0.0 
